Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Immunologic_signatures	GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP	199	3	0.006567574925433178	0.048491396405607165	NFKBIE:LPL:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP
Immunologic_signatures	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	199	3	0.006567574925433178	0.048491396405607165	ARHGEF3:RIPK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN
Immunologic_signatures	GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP	199	3	0.006567574925433178	0.048491396405607165	CES1:APOE:IRAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP
Immunologic_signatures	GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	3	0.006567574925433178	0.048491396405607165	LGALS3:KAT2B:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN
Immunologic_signatures	GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	199	3	0.006567574925433178	0.048491396405607165	FOS:SERPINA1:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP
Immunologic_signatures	GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP	199	3	0.006567574925433178	0.048491396405607165	SERPINA1:APOE:ZNF445	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP
Immunologic_signatures	GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	199	3	0.006567574925433178	0.048491396405607165	IL4R:IRAK2:FGFRL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN
Immunologic_signatures	GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP	199	3	0.006567574925433178	0.048491396405607165	ICAM1:PLEK:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP
Immunologic_signatures	GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_DN	199	3	0.006567574925433178	0.048491396405607165	LGALS3:CTSB:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_DN
Immunologic_signatures	GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_UP	199	3	0.006567574925433178	0.048491396405607165	CES1:TYK2:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_UP
Immunologic_signatures	GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_UP	199	3	0.006567574925433178	0.048491396405607165	LGALS3:SYNJ1:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_UP
Immunologic_signatures	GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	199	3	0.006567574925433178	0.048491396405607165	FOS:IL4R:ICAM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN
Immunologic_signatures	KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN	199	3	0.006567574925433178	0.048491396405607165	FOS:IL4R:TLR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_DN
Immunologic_signatures	GSE27786_LSK_VS_NKTCELL_UP	199	3	0.006567574925433178	0.048491396405607165	EPRS:BRCA1:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE27786_LSK_VS_NKTCELL_UP
Immunologic_signatures	GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP	199	3	0.006567574925433178	0.048491396405607165	PARP1:APOE:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_UP	199	3	0.006567574925433178	0.048491396405607165	TYK2:REST:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_16H_BMDC_UP
Immunologic_signatures	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN	199	3	0.006567574925433178	0.048491396405607165	LGALS3:ICAM1:KAT2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN
Immunologic_signatures	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	199	3	0.006567574925433178	0.048491396405607165	FOXM1:BLM:ACTR1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	DLAT:BRCA1:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN
Immunologic_signatures	GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_UP	199	3	0.006567574925433178	0.048491396405607165	NDUFA9:IRAK2:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_UP
Immunologic_signatures	GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN	199	3	0.006567574925433178	0.048491396405607165	OAS3:TLR2:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN
Immunologic_signatures	GSE17721_LPS_VS_CPG_12H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	SP3:CSF1R:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_12H_BMDC_DN
Immunologic_signatures	GSE17721_LPS_VS_CPG_8H_BMDC_UP	199	3	0.006567574925433178	0.048491396405607165	MAPK6:KAT2B:TLR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_8H_BMDC_UP
Immunologic_signatures	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	199	3	0.006567574925433178	0.048491396405607165	SERPINA1:ICAM1:KAT2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN
Immunologic_signatures	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP	199	3	0.006567574925433178	0.048491396405607165	BRCA1:HSPA4:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_UP
Immunologic_signatures	GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN	199	3	0.006567574925433178	0.048491396405607165	ICAM1:APOE:ARHGEF3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN
Immunologic_signatures	GSE17721_CTRL_VS_CPG_12H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	PDLIM4:PMPCB:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_CTRL_VS_CPG_12H_BMDC_DN
Immunologic_signatures	GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_DN	199	3	0.006567574925433178	0.048491396405607165	SERPINA1:APOE:TTC28	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_DN
Immunologic_signatures	GSE17721_LPS_VS_CPG_1H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	PLEK:RIPK4:ARHGEF3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_1H_BMDC_DN
Immunologic_signatures	GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	ICAM1:TLR2:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN
Immunologic_signatures	GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN	199	3	0.006567574925433178	0.048491396405607165	FOXM1:POLQ:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN
Immunologic_signatures	GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN	199	3	0.006567574925433178	0.048491396405607165	PARP1:EP300:HSPBAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN
Immunologic_signatures	GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP	199	3	0.006567574925433178	0.048491396405607165	PARP1:DLAT:BLM	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP
Immunologic_signatures	GSE3982_NEUTROPHIL_VS_TH1_DN	199	3	0.006567574925433178	0.048491396405607165	FOXM1:NDUFA9:BRCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3982_NEUTROPHIL_VS_TH1_DN
Immunologic_signatures	GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN	199	3	0.006567574925433178	0.048491396405607165	OAS3:POLE:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN
Immunologic_signatures	GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_DN	199	3	0.006567574925433178	0.048491396405607165	PAICS:MDC1:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_DN
Immunologic_signatures	GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	199	3	0.006567574925433178	0.048491396405607165	BRCA1:HSPBAP1:TLR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP
Immunologic_signatures	GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP	199	3	0.006567574925433178	0.048491396405607165	TLR6:CTSB:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP
Immunologic_signatures	GSE22886_DC_VS_MONOCYTE_UP	199	3	0.006567574925433178	0.048491396405607165	EPRS:HSPA4:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_DC_VS_MONOCYTE_UP
Immunologic_signatures	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN	199	3	0.006567574925433178	0.048491396405607165	CES1:MDC1:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_2H_DN
Immunologic_signatures	GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN	199	3	0.006567574925433178	0.048491396405607165	CCNH:RIOK2:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_DN
Immunologic_signatures	GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP	199	3	0.006567574925433178	0.048491396405607165	RIPK4:CCNH:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP
Immunologic_signatures	GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	199	3	0.006567574925433178	0.048491396405607165	MAPK6:ICAM1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN
Immunologic_signatures	GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP	199	3	0.006567574925433178	0.048491396405607165	APOE:CSF1R:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP
Immunologic_signatures	GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	TRIB3:RIPK4:REST	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_CPG_1H_BMDC_DN
Immunologic_signatures	GSE557_WT_VS_CIITA_KO_DC_DN	199	3	0.006567574925433178	0.048491396405607165	PLEK:ARHGEF3:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE557_WT_VS_CIITA_KO_DC_DN
Immunologic_signatures	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_UP	199	3	0.006567574925433178	0.048491396405607165	EP300:ZNF445:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_UP
Immunologic_signatures	GSE17721_CTRL_VS_LPS_8H_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	KAT2B:PDLIM4:PMPCB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_CTRL_VS_LPS_8H_BMDC_DN
Immunologic_signatures	GSE14308_TH2_VS_NATURAL_TREG_DN	199	3	0.006567574925433178	0.048491396405607165	HERC2:HSPBAP1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE14308_TH2_VS_NATURAL_TREG_DN
Immunologic_signatures	GSE22886_DC_VS_MONOCYTE_DN	199	3	0.006567574925433178	0.048491396405607165	FOS:SERPINA1:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_DC_VS_MONOCYTE_DN
Immunologic_signatures	GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	199	3	0.006567574925433178	0.048491396405607165	ARHGEF3:GMPS:LARS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP
Immunologic_signatures	GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	199	3	0.006567574925433178	0.048491396405607165	PLEK:ARHGEF3:CSF1R	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN
Immunologic_signatures	GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	199	3	0.006567574925433178	0.048491396405607165	MLH1:TAP1:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN
Immunologic_signatures	GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	3	0.006567574925433178	0.048491396405607165	PARP1:POLE:IL4R	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN
Immunologic_signatures	GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	3	0.006567574925433178	0.048491396405607165	DLAT:HERC2:BLM	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN
Immunologic_signatures	GSE13306_RA_VS_UNTREATED_TCONV_UP	199	3	0.006567574925433178	0.048491396405607165	POLE:SP3:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13306_RA_VS_UNTREATED_TCONV_UP
Immunologic_signatures	GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	199	3	0.006567574925433178	0.048491396405607165	NDUFA9:IL4R:ICAM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN
Immunologic_signatures	GSE17721_0.5H_VS_8H_LPS_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	KAT2B:TAP1:PMPCB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_0.5H_VS_8H_LPS_BMDC_DN
Immunologic_signatures	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	199	3	0.006567574925433178	0.048491396405607165	FOS:GMPS:TLR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP
Immunologic_signatures	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN	199	3	0.006567574925433178	0.048491396405607165	LGALS3:PLEK:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN
Immunologic_signatures	GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	199	3	0.006567574925433178	0.048491396405607165	FOS:SERPINA1:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN
Immunologic_signatures	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	199	3	0.006567574925433178	0.048491396405607165	BLM:TRIB3:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN
Immunologic_signatures	GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN	199	3	0.006567574925433178	0.048491396405607165	FOS:PAICS:RIOK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN
Immunologic_signatures	GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	199	3	0.006567574925433178	0.048491396405607165	TRIB3:HSPA4:LARS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN
Immunologic_signatures	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN	199	3	0.006567574925433178	0.048491396405607165	FOXM1:CES1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_MUT_TCONV_DN
Immunologic_signatures	GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN	199	3	0.006567574925433178	0.048491396405607165	EPRS:LARS:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN
Immunologic_signatures	GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	199	3	0.006567574925433178	0.048491396405607165	DLAT:FOXM1:POLQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP
Immunologic_signatures	GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	199	3	0.006567574925433178	0.048491396405607165	FOXM1:BRCA1:EP300	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP
Immunologic_signatures	GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP	199	3	0.006567574925433178	0.048491396405607165	BLM:TLR6:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP
Immunologic_signatures	GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN	199	3	0.006567574925433178	0.048491396405607165	ARHGEF3:TLR6:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN
Immunologic_signatures	GSE27786_NKCELL_VS_NEUTROPHIL_UP	199	3	0.006567574925433178	0.048491396405607165	NDUFA9:MDC1:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE27786_NKCELL_VS_NEUTROPHIL_UP
Immunologic_signatures	GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP	200	3	0.006658609235499014	0.048491396405607165	ICAM1:ARHGEF3:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP
Immunologic_signatures	GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN	200	3	0.006658609235499014	0.048491396405607165	IL4R:TTC28:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN
Immunologic_signatures	GSE17721_12H_VS_24H_POLYIC_BMDC_UP	200	3	0.006658609235499014	0.048491396405607165	APOE:PMPCB:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_POLYIC_BMDC_UP
Immunologic_signatures	GSE17721_LPS_VS_CPG_1H_BMDC_UP	200	3	0.006658609235499014	0.048491396405607165	NDUFA9:PAICS:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_1H_BMDC_UP
Immunologic_signatures	GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_DN	200	3	0.006658609235499014	0.048491396405607165	FOXM1:POLE:BLM	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_DN
Immunologic_signatures	GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP	200	3	0.006658609235499014	0.048491396405607165	OAS3:ASB16:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP
Immunologic_signatures	GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN	200	3	0.006658609235499014	0.048491396405607165	HERC2:CES1:RIPK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN
Immunologic_signatures	GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN	200	3	0.006658609235499014	0.048491396405607165	MAPK6:NFKBIE:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN
Immunologic_signatures	GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP	200	3	0.006658609235499014	0.048491396405607165	LGALS3:PAICS:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP
Immunologic_signatures	GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP	200	3	0.006658609235499014	0.048491396405607165	LGALS3:PLEK:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP
Immunologic_signatures	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP	200	3	0.006658609235499014	0.048491396405607165	POLE:LGALS3:PLEK	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP
Immunologic_signatures	GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	200	3	0.006658609235499014	0.048491396405607165	FGFRL1:TLR6:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_CPG_0.5H_BMDC_DN
Immunologic_signatures	GSE17721_12H_VS_24H_POLYIC_BMDC_DN	200	3	0.006658609235499014	0.048491396405607165	PARP1:HSPA4:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_POLYIC_BMDC_DN
Immunologic_signatures	GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP	200	3	0.006658609235499014	0.048491396405607165	MAPK6:ICAM1:APOE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_12H_VS_24H_PAM3CSK4_BMDC_UP
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_UP	200	3	0.006658609235499014	0.048491396405607165	FOS:ICAM1:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_UP
Immunologic_signatures	GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_UP	200	3	0.006658609235499014	0.048491396405607165	RIPK4:ARHGEF3:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE40441_NRP1_POS_INDUCED_TREG_VS_NRP1_NEG_NATURAL_TREG_UP
Immunologic_signatures	GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_DN	200	3	0.006658609235499014	0.048491396405607165	ZFPM1:BRCA1:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_DN
Immunologic_signatures	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP	200	3	0.006658609235499014	0.048491396405607165	BRCA1:SP3:IRAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP
